id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
4338,34,26,29,146,88591.12,103.63796159,8.495,173.35,-0.314447747,5.8,0,0,1,0,88800.0,639,80.0,8.495,225.1,0,0,0
40446,45,12,19,113,250000.0,47.416465423,2.125,154.87,1.6391549258,9.1,0,0,1,0,250000.0,791,50.7,3.125,144.84,0,0,0
45286,37,23,23,141,115594.24,111.51621693,10.125,153.35,-4.146710947,9.0,1,0,0,1,120000.0,657,80.0,6.65,221.91,0,0,0
12472,56,19,23,139,46921.07,61.880830206,6.0,181.43,1.7170529058,6.6,0,0,1,0,76000.0,652,95.0,6.0,191.42,0,0,0
27721,29,26,28,147,71863.95,93.024423477,9.75,217.37,1.6929686703,4.5,0,0,0,0,72000.0,571,90.0,9.75,225.1,0,0,0
23145,39,28,32,148,86842.42,110.65715825,10.55,158.16,-0.241080652,10.0,0,0,1,0,87200.0,523,80.0,10.55,219.67,0,0,0
38384,24,18,21,139,494134.1,56.963072353,6.25,223.75,3.1211950891,4.7,1,0,0,0,500000.0,779,69.0,6.25,186.91,0,0,0
2329,28,16,18,136,97881.42,66.829909416,12.75,219.67,1.2291722496,4.6,0,0,1,0,99750.0,573,89.1,8.75,167.91,0,0,0
33021,38,27,29,147,77406.7,109.51917622,7.7,158.77,-3.339549297,9.5,0,0,1,0,79200.0,644,80.0,7.7,222.39,0,0,0
47145,39,30,30,148,123515.96,100.67852811,7.75,158.16,-0.241080652,10.0,0,0,0,0,126400.0,577,76.6,0.0,212.73,0,0,0
30352,37,21,25,141,653371.14,90.343146083,5.625,153.35,-4.146710947,9.0,0,0,1,0,689500.0,791,70.0,5.625,208.86,0,0,0
16979,22,18,20,139,386800.0,68.980024911,4.5,216.77,3.2787956953,5.0,1,0,0,0,386800.0,677,80.0,4.5,186.91,0,0,0
4365,42,26,29,146,53230.57,136.05281453,8.99,161.0,3.0294986398,9.4,0,1,0,0,54702.0,721,100.0,8.99,225.1,0,0,0
22508,35,7,28,128,88788.12,57.906024425,6.625,162.09,-2.805844087,6.5,1,0,0,0,100000.0,723,85.5,6.625,123.64,0,0,0
48956,29,26,28,146,164176.45,82.531460373,8.39,217.37,1.6929686703,4.5,0,0,1,0,164800.0,516,80.0,8.39,225.1,0,0,0
16815,26,20,23,141,648700.0,68.714086735,5.5,225.1,2.1513648831,4.7,0,0,1,0,650000.0,728,77.8,5.5,199.21,0,0,0
17319,43,28,30,149,307772.18,84.152432802,6.375,156.04,2.6941105489,9.4,0,0,1,0,277000.0,717,53.8,0.0,219.67,0,0,0
17997,59,-4,24,116,57753.89,30.381504935,8.99,187.65,2.4436475652,5.7,0,0,1,0,74000.0,573,80.0,8.99,91.31,0,0,0
23120,53,27,32,148,192608.99,103.06421745,9.0,173.17,0.8929961554,7.6,0,0,1,0,204000.0,533,85.0,9.0,222.39,0,0,0
43944,25,23,23,141,156500.0,78.451544478,5.875,226.29,2.8991367167,4.7,0,1,0,0,156500.0,714,80.0,5.875,221.91,0,0,0
40653,60,14,20,135,118022.58,62.084381177,9.125,189.82,2.8363581757,5.7,1,0,0,0,132600.0,528,85.0,9.125,155.77,0,0,0
12148,57,22,26,82,87494.33,37.848345212,6.0,187.2,2.5560517331,6.2,0,1,0,0,140000.0,671,52.3,6.0,216.77,0,0,0
26766,34,28,28,146,55169.13,112.75903484,9.45,173.35,-0.314447747,5.8,0,0,1,0,55800.0,668,90.0,9.45,219.67,0,0,0
18977,49,22,22,140,304259.56,100.15921886,6.0,154.94,2.4566338212,8.2,0,1,0,0,340000.0,711,80.0,6.0,216.77,0,0,0
3438,32,23,25,143,353194.12,94.631839757,7.45,186.12,1.1041627602,5.0,0,0,1,0,356000.0,734,80.0,7.45,221.91,0,0,0
33848,31,21,28,142,528363.4,80.262806397,4.5,200.67,1.8506891663,4.7,0,0,1,0,548127.0,766,80.0,4.5,208.86,0,0,0
17510,24,17,24,138,71166.48,63.418124574,8.55,223.75,3.1211950891,4.7,0,0,0,1,76500.0,668,85.0,0.0,179.45,0,0,0
18576,35,13,17,133,576720.95,53.76618455,4.75,162.09,-2.805844087,6.5,0,0,1,0,636000.0,783,64.2,4.5,149.7,0,0,0
7792,1,-3,1,57,71014.32,65.926988701,10.85,107.83,5.1324641859,3.8,0,0,1,0,71250.0,501,75.0,10.85,95.1,0,0,0
9696,27,20,23,140,108860.0,71.661495571,5.5,222.39,2.3617217155,4.4,0,1,0,1,108860.0,714,80.0,5.5,199.21,0,0,0
18086,4,-2,1,118,125382.44,75.206746175,10.99,116.69,2.2734796749,4.2,0,0,0,0,126000.0,541,90.0,0.0,97.99,0,0,0
37739,25,18,20,138,73415.69,64.855147152,6.375,226.29,2.8991367167,4.7,0,0,1,1,74800.0,782,80.0,6.375,186.91,0,0,0
34187,41,21,23,142,766098.94,99.3961681,5.5,161.06,2.6824968062,9.9,0,0,0,0,799600.0,747,80.0,5.5,208.86,0,0,0
34349,47,28,30,149,1304400.19,88.685848071,6.5,149.58,1.6681823188,8.8,0,0,0,0,1512000.0,741,70.0,6.5,219.67,0,0,0
38342,30,26,30,146,362767.56,87.241379123,8.875,212.73,2.2742178006,4.7,0,0,1,0,352000.0,643,80.0,1.0,225.1,0,0,0
40483,32,28,31,149,788000.0,94.420803783,5.0,186.12,1.1041627602,5.0,0,1,0,0,788000.0,782,80.0,5.0,219.67,0,0,0
18776,19,17,19,137,267398.03,74.828932056,5.375,191.42,3.0694826904,5.5,0,0,0,0,268000.0,747,80.0,5.375,179.45,0,0,0
20871,37,21,24,142,595361.35,108.11622351,5.25,153.35,-4.146710947,9.0,0,1,0,0,600000.0,758,80.0,5.25,208.86,0,0,0
5344,27,16,16,129,118996.06,61.962065507,11.5,222.39,2.3617217155,4.4,0,0,1,0,123250.0,674,85.0,8.5,167.91,0,0,0
27835,22,16,19,137,220457.13,69.700428646,5.375,216.77,3.2787956953,5.0,0,0,0,0,220500.0,693,90.0,5.375,167.91,0,0,0
20138,28,26,26,144,89778.47,71.316042411,7.75,219.67,1.2291722496,4.6,0,0,1,1,90300.0,678,70.0,7.75,225.1,0,0,0
34061,29,17,21,138,847755.41,58.322103757,5.125,217.37,1.6929686703,4.5,0,0,1,0,882000.0,798,73.5,5.125,179.45,0,0,0
26924,32,28,28,146,513960.04,105.16756261,8.3,186.12,1.1041627602,5.0,0,0,0,1,519120.0,649,90.0,8.3,219.67,0,0,0
8458,10,3,3,121,55489.41,63.154044161,11.0,138.62,2.2298677365,5.8,0,0,1,0,56000.0,575,77.8,11.0,113.56,0,0,0
18049,37,5,24,85,23222.21,39.948288463,8.15,153.35,-4.146710947,9.0,0,0,1,0,36400.0,700,80.0,8.15,120.03,0,0,0
18080,13,-8,1,112,139258.31,48.762501919,10.3,149.7,1.9896913263,6.0,0,0,1,0,144000.0,662,90.0,10.3,83.87,0,0,0
1259,43,19,22,140,177701.3,91.593576647,6.5,156.04,2.6941105489,9.4,1,0,0,1,190400.0,646,80.0,0.0,191.42,0,0,0
19079,23,23,23,141,120189.03,79.836473071,5.875,221.91,2.9871094449,5.0,0,0,1,0,120435.21,724,80.0,5.875,221.91,0,0,0
7153,50,28,30,188,313950.73,143.67221694,4.902,158.94,2.3664098989,8.2,0,0,1,0,270000.0,662,89.4,1.725,219.67,0,0,0
42897,48,27,30,147,270881.07,140.87102793,6.0,146.45,2.7159028846,8.3,0,1,0,0,277400.0,601,95.0,8.2,222.39,0,0,0
27645,20,18,18,136,124316.87,75.058599136,6.85,199.21,3.5563345819,5.3,0,0,0,0,124320.0,724,80.0,6.85,186.91,0,0,0
31996,42,25,25,117,101006.78,45.937114698,2.75,161.0,3.0294986398,9.4,0,1,0,0,230550.0,652,74.6,3.5,226.29,0,0,0
18994,40,22,22,140,93555.25,96.200364336,6.0,156.21,1.5859655122,9.8,1,0,0,1,100000.0,760,74.1,6.0,216.77,0,0,0
48105,52,19,52,140,29029.54,22.991102616,6.875,161.13,1.0810494182,8.0,0,0,0,0,120000.0,768,80.0,6.875,191.42,0,0,0
44498,43,22,24,142,238600.79,105.22636289,3.625,156.04,2.6941105489,9.4,0,0,1,0,252000.0,631,80.0,7.25,216.77,0,0,0
35198,18,15,18,135,285210.12,68.738959378,6.99,186.91,3.3705107906,5.5,0,0,1,0,286400.0,634,80.0,6.99,161.27,0,0,0
5546,54,22,22,135,157116.92,90.148939006,4.75,179.97,1.5073587076,7.3,0,0,1,0,165000.0,506,78.6,4.75,216.77,0,0,0
44924,31,26,31,146,200000.0,89.7393731,8.5,200.67,1.8506891663,4.7,0,0,0,1,200000.0,643,80.0,8.5,225.1,0,0,0
34431,35,25,27,85,904494.35,97.105040253,6.5,162.09,-2.805844087,6.5,1,0,0,0,999999.0,727,76.9,6.5,226.29,0,0,0
45087,30,27,30,147,237804.51,93.812503898,8.755,212.73,2.2742178006,4.7,0,0,0,1,238500.0,683,90.0,8.755,222.39,0,0,0
1,29,-7,25,113,40367.06,24.92547567,9.2,217.37,1.6929686703,4.5,0,0,1,0,45000.0,715,69.4,9.2,87.03,0,0,0
9974,32,27,30,127,190000.0,113.51305609,6.625,186.12,1.1041627602,5.0,0,0,1,0,190000.0,700,95.0,6.625,222.39,0,0,0
26006,31,19,25,140,292140.18,77.431508363,7.605,200.67,1.8506891663,4.7,0,0,1,0,280000.0,625,77.8,0.0,191.42,0,0,0
21335,29,27,27,144,114000.0,58.316373005,6.375,217.37,1.6929686703,4.5,0,1,0,1,114000.0,805,57.0,6.375,222.39,0,0,0
6588,35,22,22,140,303954.94,106.97161802,5.75,162.09,-2.805844087,6.5,0,0,0,0,304000.0,763,80.0,5.75,216.77,0,0,0
27576,53,27,27,145,109592.06,95.45587966,7.99,173.17,0.8929961554,7.6,0,0,0,0,117953.0,670,80.0,7.99,222.39,0,0,0
30377,21,18,21,138,429000.0,59.063774777,5.5,208.86,3.3469293746,5.2,0,0,1,0,429000.0,688,66.0,5.5,186.91,0,0,0
30820,58,22,25,143,715459.67,76.466537367,4.0,188.37,2.8685938252,6.2,0,1,0,0,800000.0,731,74.3,4.0,216.77,0,0,0
45834,27,24,24,142,138480.83,74.907361988,8.25,222.39,2.3617217155,4.4,0,0,0,0,139500.0,616,75.0,0.0,223.75,0,0,0
32105,52,20,25,140,200000.0,92.601185378,3.0,161.13,1.0810494182,8.0,1,0,0,1,200000.0,746,74.9,5.875,199.21,0,0,0
1323,29,20,23,141,212795.04,71.697518866,6.55,217.37,1.6929686703,4.5,1,0,0,1,217600.0,614,80.0,0.0,199.21,0,0,0
8257,6,3,3,120,130970.22,71.613465755,10.75,122.89,0.4937148546,4.6,0,0,1,0,131820.0,538,78.0,10.75,113.56,0,0,0
3104,24,21,24,142,364000.0,65.341675978,5.5,223.75,3.1211950891,4.7,0,0,1,0,364000.0,638,70.0,5.5,208.86,0,0,0
9814,36,22,24,142,399000.0,104.03471745,6.875,151.48,-3.516567987,7.8,0,0,0,1,399000.0,799,72.7,6.875,216.77,0,0,0
38651,49,17,19,137,165510.5,63.897550073,3.375,154.94,2.4566338212,8.2,0,0,1,1,183000.0,764,61.0,6.75,179.45,0,0,0
41765,60,17,25,138,158239.57,83.127127728,6.625,189.82,2.8363581757,5.7,0,0,0,0,176000.0,526,97.8,6.625,179.45,0,0,0
45560,34,20,25,141,420000.0,91.934237093,6.25,173.35,-0.314447747,5.8,0,0,1,0,420000.0,649,80.0,6.25,199.21,0,0,0
26930,51,26,28,146,79900.5,112.27949103,5.0,158.6,1.2690442628,7.8,0,0,1,0,85850.0,542,85.0,5.0,225.1,0,0,0
34422,32,25,28,146,119873.17,97.163477467,6.5,186.12,1.1041627602,5.0,0,0,0,0,120000.0,758,80.0,6.5,226.29,0,0,0
33499,41,28,30,148,114176.03,101.91418579,7.75,161.06,2.6824968062,9.9,1,0,0,1,114600.0,716,75.0,7.75,219.67,0,0,0
15661,41,11,26,131,474000.0,58.086700608,6.0,161.06,2.6824968062,9.9,0,1,0,0,474000.0,769,65.8,6.0,142.18,0,0,0
34768,47,26,30,146,309912.48,98.240942184,7.12,149.58,1.6681823188,8.8,0,0,1,0,310000.0,618,65.3,7.12,225.1,0,0,0
7469,49,26,28,186,216663.2,103.56022718,2.832,154.94,2.4566338212,8.2,0,0,1,0,200000.0,764,65.8,1.0,225.1,0,0,0
32246,43,23,32,143,468895.98,120.18880864,3.875,156.04,2.6941105489,9.4,0,0,1,0,420000.0,790,75.7,8.25,221.91,0,0,0
29466,34,27,30,147,744897.34,120.21245218,8.215,173.35,-0.314447747,5.8,1,0,0,0,755200.0,659,95.0,8.215,222.39,0,0,0
12416,25,11,22,132,48268.79,35.665382108,7.75,226.29,2.8991367167,4.7,0,0,1,0,50000.0,594,58.8,7.75,142.18,0,0,0
35216,22,15,18,135,120590.72,54.373132295,6.875,216.77,3.2787956953,5.0,0,0,0,1,123750.0,611,75.0,6.875,161.27,0,0,0
35926,23,19,22,139,504000.0,69.00815646,5.7,221.91,2.9871094449,5.0,0,0,1,0,504000.0,768,80.0,0.0,191.42,0,0,0
18106,3,-4,1,116,194022.16,63.937325793,12.69,113.56,2.8478963057,3.9,0,0,1,0,195200.0,497,80.0,0.0,91.31,0,0,0
1173,28,18,20,138,352973.01,78.036704781,8.95,219.67,1.2291722496,4.6,0,0,1,0,361000.0,620,93.8,7.45,186.91,0,0,0
38579,37,13,15,133,267994.47,36.538509743,5.25,153.35,-4.146710947,9.0,0,1,0,0,572800.0,699,80.0,5.5,149.7,0,0,0
45497,37,19,25,140,87974.05,83.827559323,5.125,153.35,-4.146710947,9.0,1,0,0,0,98250.0,755,75.0,6.375,191.42,0,0,0
10690,34,-40,30,38,3204.72,2.8908482264,10.0,173.35,-0.314447747,5.8,0,0,1,0,29950.0,535,57.1,10.0,82.02,0,0,0
41694,37,-11,25,110,21570.59,38.910059304,5.875,153.35,-4.146710947,9.0,0,0,1,0,29243.0,512,100.8,7.5,80.25,0,0,0
25545,49,24,26,144,58628.58,122.70429858,8.375,154.94,2.4566338212,8.2,0,0,1,0,62100.0,621,90.0,8.375,223.75,0,0,0
37793,57,22,26,143,109332.21,81.678877728,6.625,187.2,2.5560517331,6.2,0,0,0,0,124000.0,784,80.0,6.625,216.77,0,0,0
24573,23,19,20,139,262219.41,68.54271997,8.125,221.91,2.9871094449,5.0,0,0,1,0,264000.0,546,80.0,8.125,191.42,0,0,0
9706,40,20,23,140,315000.0,89.268932847,6.0,156.21,1.5859655122,9.8,0,0,1,0,315000.0,715,70.0,6.0,199.21,0,0,0
43904,25,19,22,140,560000.0,67.672455698,5.875,226.29,2.8991367167,4.7,0,0,1,0,560000.0,701,80.0,5.875,191.42,0,0,0
8347,3,3,3,119,81185.62,79.593745098,8.99,113.56,2.8478963057,3.9,0,0,1,1,81600.0,749,80.0,8.99,113.56,0,0,0
1150,57,17,20,138,44672.31,61.175564938,6.1,187.2,2.5560517331,6.2,0,0,1,0,56000.0,634,80.0,6.1,179.45,0,0,0
8428,8,3,3,121,188702.89,71.504317095,9.5,125.92,1.4058411984,5.7,0,0,1,0,190400.0,492,80.0,9.5,113.56,0,0,0
6690,50,21,23,142,328022.05,104.87773066,2.0,158.94,2.3664098989,8.2,0,0,1,0,328800.0,713,80.0,6.375,208.86,0,0,0
12716,55,7,20,107,26589.48,48.000633463,8.499,180.07,2.4222748689,7.2,0,0,0,0,35030.0,678,92.1,8.499,123.64,0,0,0
3220,29,22,25,142,54570.61,83.7230467,8.95,217.37,1.6929686703,4.5,0,0,1,0,55250.0,593,85.0,8.95,216.77,0,0,0
21054,44,22,25,142,177902.01,69.076152968,6.25,150.91,1.8755149375,9.2,0,0,1,0,192000.0,620,51.9,6.25,216.77,0,0,0
29900,38,27,27,145,334971.27,120.30668575,6.35,158.77,-3.339549297,9.5,0,0,1,0,331500.0,602,85.0,6.35,222.39,0,0,0
10240,33,21,24,141,348000.0,92.559273211,5.875,180.52,0.8368586627,5.0,0,0,0,0,348000.0,770,80.0,5.875,208.86,0,0,0
33904,50,23,26,143,402432.72,96.816019183,3.0,158.94,2.3664098989,8.2,0,0,1,0,414950.0,768,71.5,0.0,221.91,0,0,0
47399,27,11,25,131,39205.03,53.329460182,13.25,222.39,2.3617217155,4.4,0,0,1,0,39950.0,512,85.0,0.0,142.18,0,0,0
35157,37,25,27,145,102450.94,117.08574192,9.375,153.35,-4.146710947,9.0,0,0,1,0,103296.0,586,80.0,8.08,226.29,0,0,0
37270,20,16,19,137,72442.23,75.3827919,6.625,199.21,3.5563345819,5.3,0,0,1,0,72900.0,667,90.0,6.625,167.91,0,0,0
28671,41,22,25,143,141399.88,107.51950527,5.75,161.06,2.6824968062,9.9,0,1,0,0,141600.0,708,80.0,5.75,216.77,0,0,0
21561,31,26,29,146,68000.0,89.7393731,7.875,200.67,1.8506891663,4.7,0,0,0,0,68000.0,676,80.0,7.875,225.1,0,0,0
37627,44,22,24,142,56962.35,132.3977429,6.5,150.91,1.8755149375,9.2,0,0,1,0,61800.0,602,100.0,6.5,216.77,0,0,0
32761,60,18,19,137,82981.17,63.8744728,4.25,189.82,2.8363581757,5.7,0,0,1,0,104000.0,741,81.3,0.0,186.91,0,0,0
32832,33,21,21,139,205986.37,79.44145291,5.5,180.52,0.8368586627,5.0,0,0,1,0,210000.0,714,70.0,0.0,208.86,0,0,0
22827,34,20,22,140,181421.65,94.766255596,7.244,173.35,-0.314447747,5.8,1,0,0,0,165000.0,700,75.0,1.0,199.21,0,0,0
27269,29,22,22,140,170849.74,84.765248011,9.25,217.37,1.6929686703,4.5,0,0,0,0,170850.0,699,85.0,6.25,216.77,0,0,0
47047,27,16,21,136,347993.71,51.016114169,5.99,222.39,2.3617217155,4.4,0,0,1,0,360000.0,627,69.9,5.99,167.91,0,0,0
41597,48,20,20,69,27358.77,54.732255176,9.5,146.45,2.7159028846,8.3,0,0,1,0,51200.0,619,75.3,9.5,199.21,0,0,0
16800,25,19,23,140,280000.0,67.672455698,4.875,226.29,2.8991367167,4.7,0,0,1,0,280000.0,711,80.0,4.875,191.42,0,0,0
35886,30,16,20,77,52769.01,53.395380543,6.879,212.73,2.2742178006,4.7,0,0,1,0,61000.0,672,78.2,6.879,167.91,0,0,0
9631,36,20,22,140,906584.0,105.18222769,5.375,151.48,-3.516567987,7.8,0,1,0,0,906800.0,706,80.0,6.0,199.21,0,0,0
14614,56,27,30,147,154612.96,91.054563145,2.625,181.43,1.7170529058,6.6,0,1,0,0,166510.0,694,80.0,6.75,222.39,0,0,0
45675,32,22,25,142,344000.0,93.174296153,8.625,186.12,1.1041627602,5.0,1,0,0,0,344000.0,640,80.0,6.75,216.77,0,0,0
37502,21,17,20,137,595450.15,58.663880302,6.375,208.86,3.3469293746,5.2,0,0,1,0,600000.0,667,68.8,6.375,179.45,0,0,0
34513,35,23,25,143,698118.94,104.98685518,5.5,162.09,-2.805844087,6.5,0,0,1,0,650000.0,714,71.4,1.0,221.91,0,0,0
8218,4,3,3,120,54162.91,77.514833919,10.25,116.69,2.2734796749,4.2,0,0,1,0,54400.0,565,80.0,10.25,113.56,0,0,0
28393,38,21,26,142,146092.87,87.356086358,6.0,158.77,-3.339549297,9.5,0,0,1,1,154000.0,725,70.0,6.0,208.86,0,0,0
13142,38,13,18,133,491501.31,66.166574813,5.625,158.77,-3.339549297,9.5,0,0,1,0,540000.0,725,77.1,5.625,149.7,0,0,0
5729,28,17,22,138,59971.22,72.045470806,10.8,219.67,1.2291722496,4.6,0,0,0,0,61200.0,652,90.0,0.0,179.45,0,0,0
31853,28,21,23,141,135766.64,75.955009918,7.45,219.67,1.2291722496,4.6,1,0,0,0,135960.0,659,80.0,7.0,208.86,0,0,0
4455,30,26,29,147,187555.3,84.451668392,7.49,212.73,2.2742178006,4.7,0,0,1,0,188000.0,650,80.0,7.49,225.1,0,0,0
5699,33,17,22,137,438597.26,89.906159227,6.25,180.52,0.8368586627,5.0,0,0,0,0,460700.0,762,95.0,6.25,179.45,0,0,0
39764,19,14,19,114,1017750.0,61.032023822,3.25,191.42,3.0694826904,5.5,0,0,1,0,1017750.0,684,75.0,0.0,155.77,0,0,0
18244,39,28,30,148,123685.06,109.41873395,6.5,158.16,-0.241080652,10.0,0,0,1,0,125600.0,700,80.0,6.5,219.67,0,0,0
46069,55,30,30,148,46506.17,109.8823518,6.5,180.07,2.4222748689,7.2,0,0,1,0,50000.0,598,100.0,0.0,212.73,0,0,0
16605,27,19,20,139,810000.0,64.55551059,4.25,222.39,2.3617217155,4.4,0,0,1,0,810000.0,714,75.0,4.25,191.42,0,0,0
12191,33,24,26,144,159110.54,97.630451866,8.625,180.52,0.8368586627,5.0,0,0,1,1,161600.0,664,80.0,8.625,223.75,0,0,0
31754,28,26,26,143,287904.99,96.728420871,8.9,219.67,1.2291722496,4.6,0,0,1,0,289750.0,604,95.0,3.0,225.1,0,0,0
2025,34,13,16,134,140310.07,70.858292907,10.875,173.35,-0.314447747,5.8,0,0,0,1,145350.0,743,85.0,8.35,149.7,0,0,0
22176,23,19,21,139,88117.74,66.1035438,6.125,221.91,2.9871094449,5.0,0,0,1,0,89000.0,755,77.4,6.125,191.42,0,0,0
9595,31,20,22,140,92852.59,86.95946153,10.5,200.67,1.8506891663,4.7,0,0,1,0,95400.0,672,90.0,6.5,199.21,0,0,0
39045,21,17,19,137,482000.0,68.649119027,4.375,208.86,3.3469293746,5.2,0,0,0,0,482000.0,708,79.9,5.375,179.45,0,0,0
40746,20,15,20,136,186079.01,64.102058328,6.5,199.21,3.5563345819,5.3,0,0,0,0,188000.0,662,80.0,0.0,161.27,0,0,0
26177,26,21,25,142,154033.23,74.827430782,6.111,225.1,2.1513648831,4.7,0,0,1,0,152800.0,713,80.0,0.0,208.86,0,0,0
6418,37,17,19,137,288109.31,92.368546622,4.875,153.35,-4.146710947,9.0,1,0,0,0,292000.0,746,80.0,0.0,179.45,0,0,0
27438,27,26,26,144,371654.68,80.726092167,8.5,222.39,2.3617217155,4.4,0,0,0,0,372800.0,689,80.0,8.5,225.1,0,0,0
45336,44,31,31,147,542316.75,122.22651757,6.95,150.91,1.8755149375,9.2,0,0,1,0,531000.0,640,90.0,6.95,200.67,0,0,0
28873,41,19,21,139,67220.25,101.12828661,7.25,161.06,2.6824968062,9.9,0,0,0,1,71100.0,735,90.0,0.0,191.42,0,0,0
15933,24,19,22,139,96625.0,68.440670391,4.5,223.75,3.1211950891,4.7,0,0,1,0,96625.0,687,80.0,4.5,191.42,0,0,0
12829,56,7,20,127,57838.05,44.778371134,4.375,181.43,1.7170529058,6.6,0,0,0,0,72266.73,641,82.1,0.0,123.64,0,0,0
6274,37,20,22,140,115847.64,100.32826156,6.99,153.35,-4.146710947,9.0,0,0,1,0,120000.0,585,80.0,6.99,199.21,0,0,0
22227,30,13,16,133,509507.56,44.818127281,5.625,212.73,2.2742178006,4.7,0,1,0,0,600000.0,772,75.0,5.625,149.7,0,0,0
46748,55,26,28,146,158734.53,125.58808952,5.0,180.07,2.4222748689,7.2,0,0,1,0,142200.0,554,90.0,0.0,225.1,0,0,0
4296,43,26,29,146,86303.14,138.33231375,8.35,156.04,2.6941105489,9.4,0,0,1,0,90000.0,663,100.0,8.35,225.1,0,0,0
48041,57,22,52,142,56288.1,93.113335142,7.3,187.2,2.5560517331,6.2,0,1,0,1,63000.0,648,90.0,7.3,216.77,0,0,0
8048,10,2,2,120,59123.95,63.06782143,9.75,138.62,2.2298677365,5.8,0,0,1,0,60000.0,590,80.0,9.75,110.9,0,0,0
121,25,21,25,142,71657.04,65.494647502,8.03,226.29,2.8991367167,4.7,0,0,1,0,72000.0,534,71.3,8.03,208.86,0,0,0
29581,33,20,31,141,137998.67,95.178910407,6.99,180.52,0.8368586627,5.0,0,0,1,0,144000.0,691,90.0,6.99,199.21,0,0,0
34814,46,17,30,137,56320.03,101.08913055,8.1,155.61,1.1759090317,9.0,0,0,0,0,62000.0,648,96.5,8.1,179.45,0,0,0
5546,29,22,22,135,160527.99,76.258620005,8.5,217.37,1.6929686703,4.5,0,0,1,0,165000.0,506,78.6,8.5,216.77,0,0,0
20941,37,20,24,141,212176.14,91.87611966,5.375,153.35,-4.146710947,9.0,0,0,0,1,225000.0,740,75.0,5.25,199.21,0,0,0
16862,45,27,31,147,436000.0,114.87828501,6.5,154.87,1.6391549258,9.1,1,0,0,0,436000.0,686,80.0,6.5,222.39,0,0,0
37466,48,17,19,137,42315.48,99.712594033,7.0,146.45,2.7159028846,8.3,0,0,1,1,46800.0,791,90.0,7.0,179.45,0,0,0
31166,40,25,29,146,609823.56,109.73134554,6.375,156.21,1.5859655122,9.8,0,1,0,0,636000.0,796,79.0,6.375,226.29,0,0,0
28935,29,20,24,141,146316.71,76.61168604,6.5,217.37,1.6929686703,4.5,0,0,0,0,150000.0,671,85.7,6.5,199.21,0,0,0
37525,55,14,16,74,19156.38,25.364842799,5.25,180.07,2.4222748689,7.2,0,0,0,1,52200.0,673,79.9,5.25,155.77,0,0,0
29634,47,27,27,145,64923.09,116.2954746,5.05,149.58,1.6681823188,8.8,0,0,1,0,66400.0,605,80.0,5.05,222.39,0,0,0
46359,30,0,21,121,68658.43,36.664305213,10.9,212.73,2.2742178006,4.7,0,0,1,0,72000.0,535,80.0,10.9,102.24,0,0,0
38883,20,17,20,137,146455.46,85.115018183,5.625,199.21,3.5563345819,5.3,0,0,1,0,147250.0,655,95.0,5.625,179.45,0,0,0
12967,42,18,22,139,415266.32,80.349304214,6.25,161.0,3.0294986398,9.4,0,0,1,0,450000.0,721,75.0,6.25,186.91,0,0,0
6290,31,21,23,141,66396.39,81.493212452,11.6,200.67,1.8506891663,4.7,0,0,1,0,67840.0,587,80.0,8.6,208.86,0,0,0
113,28,21,25,141,91617.02,75.093560392,8.2,219.67,1.2291722496,4.6,0,0,1,0,92800.0,636,80.0,8.2,208.86,0,0,0
43318,45,26,31,147,517702.52,127.16722087,4.25,154.87,1.6391549258,9.1,0,0,1,0,500000.0,651,84.5,4.25,225.1,0,0,0
29012,31,27,29,147,353699.38,88.658836965,6.75,200.67,1.8506891663,4.7,1,0,0,0,353700.0,769,80.0,6.75,222.39,0,0,0
27526,30,20,22,139,74345.83,82.88190482,11.625,212.73,2.2742178006,4.7,0,0,0,0,75600.0,551,90.0,8.5,199.21,0,0,0
30978,33,24,27,145,610551.97,84.554615832,6.75,180.52,0.8368586627,5.0,0,0,0,0,626500.0,742,70.0,6.75,223.75,0,0,0
8798,24,8,22,128,38385.24,31.295347059,12.125,223.75,3.1211950891,4.7,0,0,1,0,39000.0,544,56.5,12.125,125.92,0,0,0
29233,47,26,29,146,200701.94,99.027017055,7.05,149.58,1.6681823188,8.8,0,0,1,0,213500.0,592,70.0,7.05,225.1,0,0,0
30497,36,29,29,147,450000.0,101.88321891,6.0,151.48,-3.516567987,7.8,0,0,1,0,450000.0,749,71.0,6.0,217.37,0,0,0
4676,33,28,30,148,55271.81,113.99796541,9.375,180.52,0.8368586627,5.0,0,0,1,0,56050.0,627,95.0,9.375,219.67,0,0,0
27135,51,26,28,146,290202.54,112.84456763,7.15,158.6,1.2690442628,7.8,0,0,1,0,292000.0,633,80.0,7.15,225.1,0,0,0
17624,36,27,30,147,266431.54,122.22590574,7.25,151.48,-3.516567987,7.8,0,1,0,0,268500.0,621,83.9,7.25,222.39,0,0,0
14772,22,20,22,140,268000.0,73.519398441,5.75,216.77,3.2787956953,5.0,0,0,1,0,268000.0,634,80.0,5.75,199.21,0,0,0
